id,zone_id,zone_name,location,timestamp,flow_rate,total_volume,pressure,is_anomaly,anomaly_score,label,hour,day_of_week,is_night,baseline_flow,flow_ratio
11525,2,Commercial East,East Market,2024-04-11 00:20:00,1.4967,7.4837,3.19,False,0.0451,Normal,0,Thursday,True,2.5,0.599
11526,2,Commercial East,East Market,2024-04-11 00:25:00,1.4265,7.1327,3.05,False,0.125,Normal,0,Thursday,True,2.5,0.571
11527,2,Commercial East,East Market,2024-04-11 00:30:00,1.5813,7.9067,3.297,False,0.0427,Normal,0,Thursday,True,2.5,0.633
11528,2,Commercial East,East Market,2024-04-11 00:35:00,1.5054,7.5269,4.03,False,0.0439,Normal,0,Thursday,True,2.5,0.602
11529,2,Commercial East,East Market,2024-04-11 00:40:00,1.5995,7.9974,3.766,False,0.0884,Normal,0,Thursday,True,2.5,0.64
11530,2,Commercial East,East Market,2024-04-11 00:45:00,1.5561,7.7803,3.718,False,0.1225,Normal,0,Thursday,True,2.5,0.622
11531,2,Commercial East,East Market,2024-04-11 00:50:00,1.2249,6.1247,3.22,False,0.0815,Normal,0,Thursday,True,2.5,0.49
11532,2,Commercial East,East Market,2024-04-11 00:55:00,7.0061,35.0307,2.977,True,0.6174,Leak Risk,0,Thursday,True,2.5,2.802
11533,2,Commercial East,East Market,2024-04-11 01:00:00,1.5465,7.7323,3.529,False,0.045,Normal,1,Thursday,True,2.5,0.619
11534,2,Commercial East,East Market,2024-04-11 01:05:00,1.4855,7.4274,3.585,False,0.1244,Normal,1,Thursday,True,2.5,0.594
11535,2,Commercial East,East Market,2024-04-11 01:10:00,1.3129,6.5645,3.41,False,0.0558,Normal,1,Thursday,True,2.5,0.525
11536,2,Commercial East,East Market,2024-04-11 01:15:00,1.5503,7.7517,3.435,False,0.052,Normal,1,Thursday,True,2.5,0.62
11537,2,Commercial East,East Market,2024-04-11 01:20:00,1.4162,7.0808,3.415,False,0.0192,Normal,1,Thursday,True,2.5,0.566
11538,2,Commercial East,East Market,2024-04-11 01:25:00,1.3325,6.6623,3.173,False,0.0322,Normal,1,Thursday,True,2.5,0.533
11539,2,Commercial East,East Market,2024-04-11 01:30:00,7.4803,37.4014,2.2,True,0.7641,Leak Risk,1,Thursday,True,2.5,2.992
11540,2,Commercial East,East Market,2024-04-11 01:35:00,1.6141,8.0706,3.699,False,0.0527,Normal,1,Thursday,True,2.5,0.646
11541,2,Commercial East,East Market,2024-04-11 01:40:00,1.4411,7.2054,3.879,False,0.13,Normal,1,Thursday,True,2.5,0.576
11542,2,Commercial East,East Market,2024-04-11 01:45:00,1.486,7.43,3.191,False,0.1233,Normal,1,Thursday,True,2.5,0.594
11543,2,Commercial East,East Market,2024-04-11 01:50:00,1.5495,7.7475,3.683,False,0.0538,Normal,1,Thursday,True,2.5,0.62
11544,2,Commercial East,East Market,2024-04-11 01:55:00,1.2991,6.4957,3.389,False,0.121,Normal,1,Thursday,True,2.5,0.52
11545,2,Commercial East,East Market,2024-04-11 02:00:00,1.8386,9.1929,3.499,False,0.0175,Normal,2,Thursday,True,2.5,0.735
11546,2,Commercial East,East Market,2024-04-11 02:05:00,1.7003,8.5017,3.653,False,0.0309,Normal,2,Thursday,True,2.5,0.68
11547,2,Commercial East,East Market,2024-04-11 02:10:00,1.4104,7.0519,3.835,False,0.1248,Normal,2,Thursday,True,2.5,0.564
11548,2,Commercial East,East Market,2024-04-11 02:15:00,1.6717,8.3587,3.59,False,0.0643,Normal,2,Thursday,True,2.5,0.669
11549,2,Commercial East,East Market,2024-04-11 02:20:00,8.409,42.0452,4.19,True,0.597,Leak Risk,2,Thursday,True,2.5,3.364
11550,2,Commercial East,East Market,2024-04-11 02:25:00,1.8812,9.406,3.311,False,0.0324,Normal,2,Thursday,True,2.5,0.752
11551,2,Commercial East,East Market,2024-04-11 02:30:00,5.4991,27.4954,2.708,True,0.8448,Anomaly,2,Thursday,True,2.5,2.2
11552,2,Commercial East,East Market,2024-04-11 02:35:00,1.4255,7.1276,3.377,False,0.1491,Normal,2,Thursday,True,2.5,0.57
11553,2,Commercial East,East Market,2024-04-11 02:40:00,1.7819,8.9093,4.052,False,0.0319,Normal,2,Thursday,True,2.5,0.713
11554,2,Commercial East,East Market,2024-04-11 02:45:00,1.5982,7.9911,3.94,False,0.0303,Normal,2,Thursday,True,2.5,0.639
11555,2,Commercial East,East Market,2024-04-11 02:50:00,1.6968,8.4841,3.586,False,0.0966,Normal,2,Thursday,True,2.5,0.679
11556,2,Commercial East,East Market,2024-04-11 02:55:00,1.7533,8.7665,3.373,False,0.08,Normal,2,Thursday,True,2.5,0.701
11557,2,Commercial East,East Market,2024-04-11 03:00:00,1.69,8.4498,3.538,False,0.1,Normal,3,Thursday,True,2.5,0.676
11558,2,Commercial East,East Market,2024-04-11 03:05:00,1.7403,8.7013,3.728,False,0.0596,Normal,3,Thursday,True,2.5,0.696
11559,2,Commercial East,East Market,2024-04-11 03:10:00,1.9183,9.5916,3.849,False,0.0659,Normal,3,Thursday,True,2.5,0.767
11560,2,Commercial East,East Market,2024-04-11 03:15:00,1.8248,9.1239,3.472,False,0.0576,Normal,3,Thursday,True,2.5,0.73
11561,2,Commercial East,East Market,2024-04-11 03:20:00,2.024,10.1199,3.924,False,0.0193,Normal,3,Thursday,True,2.5,0.81
11562,2,Commercial East,East Market,2024-04-11 03:25:00,1.6971,8.4855,4.043,False,0.0594,Normal,3,Thursday,True,2.5,0.679
11563,2,Commercial East,East Market,2024-04-11 03:30:00,1.8596,9.2981,3.309,False,0.0631,Normal,3,Thursday,True,2.5,0.744
11564,2,Commercial East,East Market,2024-04-11 03:35:00,1.7977,8.9886,3.637,False,0.1358,Normal,3,Thursday,True,2.5,0.719
11565,2,Commercial East,East Market,2024-04-11 03:40:00,1.662,8.3099,3.789,False,0.0813,Normal,3,Thursday,True,2.5,0.665
11566,2,Commercial East,East Market,2024-04-11 03:45:00,1.9146,9.5728,3.553,False,0.1265,Normal,3,Thursday,True,2.5,0.766
11567,2,Commercial East,East Market,2024-04-11 03:50:00,4.9776,24.8882,3.744,True,0.9103,Anomaly,3,Thursday,True,2.5,1.991
11568,2,Commercial East,East Market,2024-04-11 03:55:00,1.793,8.965,3.717,False,0.0554,Normal,3,Thursday,True,2.5,0.717
11569,2,Commercial East,East Market,2024-04-11 04:00:00,1.965,9.8251,3.664,False,0.0892,Normal,4,Thursday,True,2.5,0.786
11570,2,Commercial East,East Market,2024-04-11 04:05:00,2.0531,10.2655,3.225,False,0.0299,Normal,4,Thursday,True,2.5,0.821
11571,2,Commercial East,East Market,2024-04-11 04:10:00,2.1053,10.5266,3.082,False,0.0361,Normal,4,Thursday,True,2.5,0.842
11572,2,Commercial East,East Market,2024-04-11 04:15:00,2.0485,10.2426,3.466,False,0.1005,Normal,4,Thursday,True,2.5,0.819
11573,2,Commercial East,East Market,2024-04-11 04:20:00,1.8711,9.3556,2.825,False,0.0462,Normal,4,Thursday,True,2.5,0.748
11574,2,Commercial East,East Market,2024-04-11 04:25:00,2.1372,10.6861,3.562,False,0.0438,Normal,4,Thursday,True,2.5,0.855
11575,2,Commercial East,East Market,2024-04-11 04:30:00,1.8796,9.3979,2.929,False,0.0676,Normal,4,Thursday,True,2.5,0.752
11576,2,Commercial East,East Market,2024-04-11 04:35:00,2.0557,10.2786,3.427,False,0.1333,Normal,4,Thursday,True,2.5,0.822
11577,2,Commercial East,East Market,2024-04-11 04:40:00,2.0906,10.4528,3.052,False,0.1187,Normal,4,Thursday,True,2.5,0.836
11578,2,Commercial East,East Market,2024-04-11 04:45:00,1.9435,9.7175,3.499,False,0.0367,Normal,4,Thursday,True,2.5,0.777
11579,2,Commercial East,East Market,2024-04-11 04:50:00,2.0666,10.3331,3.36,False,0.1178,Normal,4,Thursday,True,2.5,0.827
11580,2,Commercial East,East Market,2024-04-11 04:55:00,1.9773,9.8865,3.309,False,0.0499,Normal,4,Thursday,True,2.5,0.791
11581,2,Commercial East,East Market,2024-04-11 05:00:00,2.0967,10.4836,3.581,False,0.057,Normal,5,Thursday,True,2.5,0.839
11582,2,Commercial East,East Market,2024-04-11 05:05:00,2.1997,10.9985,3.53,False,0.1241,Normal,5,Thursday,True,2.5,0.88
11583,2,Commercial East,East Market,2024-04-11 05:10:00,2.4383,12.1913,3.57,False,0.0573,Normal,5,Thursday,True,2.5,0.975
11584,2,Commercial East,East Market,2024-04-11 05:15:00,7.3254,36.6268,3.194,True,0.678,Anomaly,5,Thursday,True,2.5,2.93
11585,2,Commercial East,East Market,2024-04-11 05:20:00,1.9685,9.8426,3.826,False,0.0631,Normal,5,Thursday,True,2.5,0.787
11586,2,Commercial East,East Market,2024-04-11 05:25:00,2.0689,10.3444,3.927,False,0.1103,Normal,5,Thursday,True,2.5,0.828
11587,2,Commercial East,East Market,2024-04-11 05:30:00,2.2491,11.2457,3.271,False,0.0407,Normal,5,Thursday,True,2.5,0.9
11588,2,Commercial East,East Market,2024-04-11 05:35:00,6.8195,34.0977,3.289,True,0.565,Anomaly,5,Thursday,True,2.5,2.728
11589,2,Commercial East,East Market,2024-04-11 05:40:00,2.1036,10.518,3.348,False,0.0772,Normal,5,Thursday,True,2.5,0.841
11590,2,Commercial East,East Market,2024-04-11 05:45:00,4.935,24.6748,2.986,True,0.665,Anomaly,5,Thursday,True,2.5,1.974
11591,2,Commercial East,East Market,2024-04-11 05:50:00,2.392,11.9599,4.035,False,0.0732,Normal,5,Thursday,True,2.5,0.957
11592,2,Commercial East,East Market,2024-04-11 05:55:00,2.2954,11.477,4.113,False,0.0183,Normal,5,Thursday,True,2.5,0.918
11593,2,Commercial East,East Market,2024-04-11 06:00:00,2.4218,12.109,3.12,False,0.0218,Normal,6,Thursday,False,2.5,0.969
11594,2,Commercial East,East Market,2024-04-11 06:05:00,2.6385,13.1923,3.726,False,0.121,Normal,6,Thursday,False,2.5,1.055
11595,2,Commercial East,East Market,2024-04-11 06:10:00,2.6914,13.4569,2.915,False,0.0801,Normal,6,Thursday,False,2.5,1.077
11596,2,Commercial East,East Market,2024-04-11 06:15:00,2.5892,12.946,3.724,False,0.0004,Normal,6,Thursday,False,2.5,1.036
11597,2,Commercial East,East Market,2024-04-11 06:20:00,2.6344,13.1718,3.407,False,0.0543,Normal,6,Thursday,False,2.5,1.054
11598,2,Commercial East,East Market,2024-04-11 06:25:00,2.6494,13.2471,3.518,False,0.1448,Normal,6,Thursday,False,2.5,1.06
11599,2,Commercial East,East Market,2024-04-11 06:30:00,2.2769,11.3846,3.714,False,0.1124,Normal,6,Thursday,False,2.5,0.911
11600,2,Commercial East,East Market,2024-04-11 06:35:00,2.6145,13.0724,3.797,False,0.013,Normal,6,Thursday,False,2.5,1.046
11601,2,Commercial East,East Market,2024-04-11 06:40:00,2.4114,12.0569,3.475,False,0.0766,Normal,6,Thursday,False,2.5,0.965
11602,2,Commercial East,East Market,2024-04-11 06:45:00,2.6267,13.1334,3.475,False,0.0655,Normal,6,Thursday,False,2.5,1.051
11603,2,Commercial East,East Market,2024-04-11 06:50:00,2.7661,13.8304,3.853,False,0.0301,Normal,6,Thursday,False,2.5,1.106
11604,2,Commercial East,East Market,2024-04-11 06:55:00,2.6209,13.1045,3.077,False,0.0691,Normal,6,Thursday,False,2.5,1.048
11605,2,Commercial East,East Market,2024-04-11 07:00:00,2.7612,13.8058,3.722,False,0.0206,Normal,7,Thursday,False,2.5,1.104
11606,2,Commercial East,East Market,2024-04-11 07:05:00,2.7515,13.7577,3.05,False,0.064,Normal,7,Thursday,False,2.5,1.101
11607,2,Commercial East,East Market,2024-04-11 07:10:00,2.7952,13.9762,3.239,False,0.0371,Normal,7,Thursday,False,2.5,1.118
11608,2,Commercial East,East Market,2024-04-11 07:15:00,2.7346,13.6728,3.409,False,0.1292,Normal,7,Thursday,False,2.5,1.094
11609,2,Commercial East,East Market,2024-04-11 07:20:00,2.6692,13.3459,3.954,False,0.0636,Normal,7,Thursday,False,2.5,1.068
11610,2,Commercial East,East Market,2024-04-11 07:25:00,2.8257,14.1283,3.633,False,0.0165,Normal,7,Thursday,False,2.5,1.13
11611,2,Commercial East,East Market,2024-04-11 07:30:00,2.851,14.2552,3.652,False,0.0802,Normal,7,Thursday,False,2.5,1.14
11612,2,Commercial East,East Market,2024-04-11 07:35:00,2.7848,13.9238,3.617,False,0.1107,Normal,7,Thursday,False,2.5,1.114
11613,2,Commercial East,East Market,2024-04-11 07:40:00,2.7376,13.688,3.713,False,0.0501,Normal,7,Thursday,False,2.5,1.095
11614,2,Commercial East,East Market,2024-04-11 07:45:00,2.7547,13.7736,3.546,False,0.071,Normal,7,Thursday,False,2.5,1.102
11615,2,Commercial East,East Market,2024-04-11 07:50:00,2.6057,13.0283,3.715,False,0.0758,Normal,7,Thursday,False,2.5,1.042
11616,2,Commercial East,East Market,2024-04-11 07:55:00,2.6931,13.4655,3.97,False,0.0642,Normal,7,Thursday,False,2.5,1.077
11617,2,Commercial East,East Market,2024-04-11 08:00:00,2.9602,14.8012,3.139,False,0.0172,Normal,8,Thursday,False,2.5,1.184
11618,2,Commercial East,East Market,2024-04-11 08:05:00,3.0887,15.4436,3.226,False,0.0922,Normal,8,Thursday,False,2.5,1.235
11619,2,Commercial East,East Market,2024-04-11 08:10:00,3.0934,15.4669,3.953,False,0.1341,Normal,8,Thursday,False,2.5,1.237
11620,2,Commercial East,East Market,2024-04-11 08:15:00,2.7046,13.5229,3.455,False,0.1438,Normal,8,Thursday,False,2.5,1.082
11621,2,Commercial East,East Market,2024-04-11 08:20:00,3.2104,16.0519,3.63,False,0.0087,Normal,8,Thursday,False,2.5,1.284
11622,2,Commercial East,East Market,2024-04-11 08:25:00,2.9541,14.7703,3.673,False,0.1146,Normal,8,Thursday,False,2.5,1.182
11623,2,Commercial East,East Market,2024-04-11 08:30:00,3.1841,15.9207,3.656,False,0.0624,Normal,8,Thursday,False,2.5,1.274
11624,2,Commercial East,East Market,2024-04-11 08:35:00,2.7949,13.9746,3.04,False,0.1035,Normal,8,Thursday,False,2.5,1.118
11625,2,Commercial East,East Market,2024-04-11 08:40:00,2.9018,14.5088,3.514,False,0.0719,Normal,8,Thursday,False,2.5,1.161
11626,2,Commercial East,East Market,2024-04-11 08:45:00,3.0072,15.0359,3.627,False,0.0509,Normal,8,Thursday,False,2.5,1.203
11627,2,Commercial East,East Market,2024-04-11 08:50:00,3.0758,15.3788,2.959,False,0.1383,Normal,8,Thursday,False,2.5,1.23
11628,2,Commercial East,East Market,2024-04-11 08:55:00,3.0017,15.0086,4.099,False,0.0131,Normal,8,Thursday,False,2.5,1.201
11629,2,Commercial East,East Market,2024-04-11 09:00:00,3.246,16.2298,2.946,False,0.0203,Normal,9,Thursday,False,2.5,1.298
11630,2,Commercial East,East Market,2024-04-11 09:05:00,3.3794,16.8972,3.441,False,0.0668,Normal,9,Thursday,False,2.5,1.352
11631,2,Commercial East,East Market,2024-04-11 09:10:00,3.0649,15.3243,3.879,False,0.1424,Normal,9,Thursday,False,2.5,1.226
11632,2,Commercial East,East Market,2024-04-11 09:15:00,3.372,16.86,3.113,False,0.0948,Normal,9,Thursday,False,2.5,1.349
11633,2,Commercial East,East Market,2024-04-11 09:20:00,3.278,16.3899,3.363,False,0.1468,Normal,9,Thursday,False,2.5,1.311
11634,2,Commercial East,East Market,2024-04-11 09:25:00,3.1486,15.7431,3.201,False,0.0467,Normal,9,Thursday,False,2.5,1.259
11635,2,Commercial East,East Market,2024-04-11 09:30:00,3.3796,16.8981,3.014,False,0.1026,Normal,9,Thursday,False,2.5,1.352
11636,2,Commercial East,East Market,2024-04-11 09:35:00,2.9756,14.8778,3.169,False,0.1124,Normal,9,Thursday,False,2.5,1.19
11637,2,Commercial East,East Market,2024-04-11 09:40:00,6.2604,31.3018,3.282,True,0.7238,Anomaly,9,Thursday,False,2.5,2.504
11638,2,Commercial East,East Market,2024-04-11 09:45:00,3.4061,17.0304,3.607,False,0.0503,Normal,9,Thursday,False,2.5,1.362
11639,2,Commercial East,East Market,2024-04-11 09:50:00,3.2903,16.4513,3.947,False,0.017,Normal,9,Thursday,False,2.5,1.316
11640,2,Commercial East,East Market,2024-04-11 09:55:00,3.2719,16.3595,3.96,False,0.0203,Normal,9,Thursday,False,2.5,1.309
11641,2,Commercial East,East Market,2024-04-11 10:00:00,3.4142,17.0709,3.54,False,0.0016,Normal,10,Thursday,False,2.5,1.366
11642,2,Commercial East,East Market,2024-04-11 10:05:00,3.3398,16.6989,3.815,False,0.0539,Normal,10,Thursday,False,2.5,1.336
11643,2,Commercial East,East Market,2024-04-11 10:10:00,3.2676,16.3378,3.498,False,0.0763,Normal,10,Thursday,False,2.5,1.307
11644,2,Commercial East,East Market,2024-04-11 10:15:00,3.3282,16.6409,3.079,False,0.0701,Normal,10,Thursday,False,2.5,1.331
11645,2,Commercial East,East Market,2024-04-11 10:20:00,3.4817,17.4083,3.479,False,0.0751,Normal,10,Thursday,False,2.5,1.393
11646,2,Commercial East,East Market,2024-04-11 10:25:00,3.1633,15.8166,3.526,False,0.0533,Normal,10,Thursday,False,2.5,1.265
11647,2,Commercial East,East Market,2024-04-11 10:30:00,3.3096,16.5478,3.52,False,0.1311,Normal,10,Thursday,False,2.5,1.324
11648,2,Commercial East,East Market,2024-04-11 10:35:00,3.5133,17.5664,3.298,False,0.0441,Normal,10,Thursday,False,2.5,1.405
11649,2,Commercial East,East Market,2024-04-11 10:40:00,3.3941,16.9705,3.426,False,0.0563,Normal,10,Thursday,False,2.5,1.358
11650,2,Commercial East,East Market,2024-04-11 10:45:00,3.5745,17.8727,3.302,False,0.0958,Normal,10,Thursday,False,2.5,1.43
11651,2,Commercial East,East Market,2024-04-11 10:50:00,3.3504,16.7521,3.549,False,0.129,Normal,10,Thursday,False,2.5,1.34
11652,2,Commercial East,East Market,2024-04-11 10:55:00,3.3312,16.6561,3.018,False,0.0306,Normal,10,Thursday,False,2.5,1.332
11653,2,Commercial East,East Market,2024-04-11 11:00:00,3.3153,16.5766,3.516,False,0.0597,Normal,11,Thursday,False,2.5,1.326
11654,2,Commercial East,East Market,2024-04-11 11:05:00,3.1687,15.8435,3.86,False,0.1474,Normal,11,Thursday,False,2.5,1.267
11655,2,Commercial East,East Market,2024-04-11 11:10:00,3.4584,17.2919,3.554,False,0.0343,Normal,11,Thursday,False,2.5,1.383
11656,2,Commercial East,East Market,2024-04-11 11:15:00,3.5699,17.8497,3.4,False,0.0962,Normal,11,Thursday,False,2.5,1.428
11657,2,Commercial East,East Market,2024-04-11 11:20:00,3.6665,18.3327,3.038,False,0.0392,Normal,11,Thursday,False,2.5,1.467
11658,2,Commercial East,East Market,2024-04-11 11:25:00,3.467,17.3351,3.415,False,0.0664,Normal,11,Thursday,False,2.5,1.387
11659,2,Commercial East,East Market,2024-04-11 11:30:00,3.7161,18.5807,2.603,False,0.0334,Normal,11,Thursday,False,2.5,1.486
11660,2,Commercial East,East Market,2024-04-11 11:35:00,3.52,17.6001,3.293,False,0.056,Normal,11,Thursday,False,2.5,1.408
11661,2,Commercial East,East Market,2024-04-11 11:40:00,3.469,17.3449,4.406,False,0.113,Normal,11,Thursday,False,2.5,1.388
11662,2,Commercial East,East Market,2024-04-11 11:45:00,3.3176,16.5881,2.612,False,0.081,Normal,11,Thursday,False,2.5,1.327
11663,2,Commercial East,East Market,2024-04-11 11:50:00,3.6421,18.2106,3.338,False,0.0247,Normal,11,Thursday,False,2.5,1.457
11664,2,Commercial East,East Market,2024-04-11 11:55:00,3.3612,16.8058,3.535,False,0.0476,Normal,11,Thursday,False,2.5,1.344
11665,2,Commercial East,East Market,2024-04-11 12:00:00,3.3796,16.8981,3.649,False,0.0105,Normal,12,Thursday,False,2.5,1.352
11666,2,Commercial East,East Market,2024-04-11 12:05:00,3.3828,16.9142,3.372,False,0.0565,Normal,12,Thursday,False,2.5,1.353
11667,2,Commercial East,East Market,2024-04-11 12:10:00,3.3388,16.6941,3.052,False,0.0503,Normal,12,Thursday,False,2.5,1.336
11668,2,Commercial East,East Market,2024-04-11 12:15:00,3.4613,17.3065,3.564,False,0.0421,Normal,12,Thursday,False,2.5,1.385
11669,2,Commercial East,East Market,2024-04-11 12:20:00,3.568,17.8398,3.278,False,0.0296,Normal,12,Thursday,False,2.5,1.427
11670,2,Commercial East,East Market,2024-04-11 12:25:00,3.4188,17.094,3.485,False,0.1319,Normal,12,Thursday,False,2.5,1.368
11671,2,Commercial East,East Market,2024-04-11 12:30:00,3.5833,17.9167,3.161,False,0.0879,Normal,12,Thursday,False,2.5,1.433
11672,2,Commercial East,East Market,2024-04-11 12:35:00,3.509,17.545,4.191,False,0.0267,Normal,12,Thursday,False,2.5,1.404
11673,2,Commercial East,East Market,2024-04-11 12:40:00,3.6438,18.2192,3.613,False,0.0498,Normal,12,Thursday,False,2.5,1.458
11674,2,Commercial East,East Market,2024-04-11 12:45:00,3.3732,16.8659,4.244,False,0.0044,Normal,12,Thursday,False,2.5,1.349
11675,2,Commercial East,East Market,2024-04-11 12:50:00,3.6493,18.2465,3.774,False,0.0048,Normal,12,Thursday,False,2.5,1.46
11676,2,Commercial East,East Market,2024-04-11 12:55:00,3.4975,17.4875,4.123,False,0.1197,Normal,12,Thursday,False,2.5,1.399
11677,2,Commercial East,East Market,2024-04-11 13:00:00,3.483,17.4148,3.699,False,0.1226,Normal,13,Thursday,False,2.5,1.393
11678,2,Commercial East,East Market,2024-04-11 13:05:00,3.7058,18.5289,3.739,False,0.066,Normal,13,Thursday,False,2.5,1.482
11679,2,Commercial East,East Market,2024-04-11 13:10:00,3.337,16.6852,3.349,False,0.124,Normal,13,Thursday,False,2.5,1.335
11680,2,Commercial East,East Market,2024-04-11 13:15:00,3.5934,17.9671,3.656,False,0.1324,Normal,13,Thursday,False,2.5,1.437
11681,2,Commercial East,East Market,2024-04-11 13:20:00,3.6717,18.3586,3.256,False,0.1091,Normal,13,Thursday,False,2.5,1.469
11682,2,Commercial East,East Market,2024-04-11 13:25:00,3.6571,18.2854,4.063,False,0.0915,Normal,13,Thursday,False,2.5,1.463
11683,2,Commercial East,East Market,2024-04-11 13:30:00,3.5245,17.6225,3.179,False,0.0744,Normal,13,Thursday,False,2.5,1.41
11684,2,Commercial East,East Market,2024-04-11 13:35:00,3.4714,17.3569,3.377,False,0.0511,Normal,13,Thursday,False,2.5,1.389
11685,2,Commercial East,East Market,2024-04-11 13:40:00,3.3535,16.7673,3.534,False,0.003,Normal,13,Thursday,False,2.5,1.341
11686,2,Commercial East,East Market,2024-04-11 13:45:00,3.4131,17.0655,3.213,False,0.012,Normal,13,Thursday,False,2.5,1.365
11687,2,Commercial East,East Market,2024-04-11 13:50:00,3.3953,16.9767,3.092,False,0.109,Normal,13,Thursday,False,2.5,1.358
11688,2,Commercial East,East Market,2024-04-11 13:55:00,3.4266,17.1331,3.579,False,0.1351,Normal,13,Thursday,False,2.5,1.371
11689,2,Commercial East,East Market,2024-04-11 14:00:00,3.4741,17.3706,3.457,False,0.0915,Normal,14,Thursday,False,2.5,1.39
11690,2,Commercial East,East Market,2024-04-11 14:05:00,3.2662,16.3309,3.528,False,0.0726,Normal,14,Thursday,False,2.5,1.306
11691,2,Commercial East,East Market,2024-04-11 14:10:00,3.2885,16.4424,3.92,False,0.1353,Normal,14,Thursday,False,2.5,1.315
11692,2,Commercial East,East Market,2024-04-11 14:15:00,3.2916,16.4578,3.492,False,0.1155,Normal,14,Thursday,False,2.5,1.317
11693,2,Commercial East,East Market,2024-04-11 14:20:00,3.2534,16.2672,3.604,False,0.1126,Normal,14,Thursday,False,2.5,1.301
11694,2,Commercial East,East Market,2024-04-11 14:25:00,3.2162,16.0809,2.782,False,0.0184,Normal,14,Thursday,False,2.5,1.286
11695,2,Commercial East,East Market,2024-04-11 14:30:00,3.0907,15.4533,3.076,False,0.1281,Normal,14,Thursday,False,2.5,1.236
11696,2,Commercial East,East Market,2024-04-11 14:35:00,3.3241,16.6203,3.422,False,0.057,Normal,14,Thursday,False,2.5,1.33
11697,2,Commercial East,East Market,2024-04-11 14:40:00,3.6151,18.0755,3.504,False,0.1471,Normal,14,Thursday,False,2.5,1.446
11698,2,Commercial East,East Market,2024-04-11 14:45:00,3.4426,17.2132,3.502,False,0.0658,Normal,14,Thursday,False,2.5,1.377
11699,2,Commercial East,East Market,2024-04-11 14:50:00,3.3978,16.989,3.016,False,0.0459,Normal,14,Thursday,False,2.5,1.359
11700,2,Commercial East,East Market,2024-04-11 14:55:00,7.4157,37.0786,3.458,True,0.5549,Anomaly,14,Thursday,False,2.5,2.966
11701,2,Commercial East,East Market,2024-04-11 15:00:00,3.0657,15.3283,3.401,False,0.1132,Normal,15,Thursday,False,2.5,1.226
11702,2,Commercial East,East Market,2024-04-11 15:05:00,3.2283,16.1416,3.259,False,0.1347,Normal,15,Thursday,False,2.5,1.291
11703,2,Commercial East,East Market,2024-04-11 15:10:00,3.0189,15.0946,3.308,False,0.0132,Normal,15,Thursday,False,2.5,1.208
11704,2,Commercial East,East Market,2024-04-11 15:15:00,3.0558,15.2788,3.405,False,0.1099,Normal,15,Thursday,False,2.5,1.222
11705,2,Commercial East,East Market,2024-04-11 15:20:00,3.0867,15.4335,3.287,False,0.1045,Normal,15,Thursday,False,2.5,1.235
11706,2,Commercial East,East Market,2024-04-11 15:25:00,3.2344,16.1719,3.676,False,0.0314,Normal,15,Thursday,False,2.5,1.294
11707,2,Commercial East,East Market,2024-04-11 15:30:00,3.2862,16.4312,3.83,False,0.1397,Normal,15,Thursday,False,2.5,1.314
11708,2,Commercial East,East Market,2024-04-11 15:35:00,3.3947,16.9733,3.573,False,0.0706,Normal,15,Thursday,False,2.5,1.358
11709,2,Commercial East,East Market,2024-04-11 15:40:00,3.4282,17.141,3.461,False,0.0797,Normal,15,Thursday,False,2.5,1.371
11710,2,Commercial East,East Market,2024-04-11 15:45:00,3.174,15.8701,3.836,False,0.104,Normal,15,Thursday,False,2.5,1.27
11711,2,Commercial East,East Market,2024-04-11 15:50:00,3.2019,16.0096,3.525,False,0.0215,Normal,15,Thursday,False,2.5,1.281
11712,2,Commercial East,East Market,2024-04-11 15:55:00,3.1333,15.6663,3.6,False,0.1367,Normal,15,Thursday,False,2.5,1.253
11713,2,Commercial East,East Market,2024-04-11 16:00:00,3.0532,15.2658,3.634,False,0.1468,Normal,16,Thursday,False,2.5,1.221
11714,2,Commercial East,East Market,2024-04-11 16:05:00,2.9963,14.9814,3.663,False,0.0632,Normal,16,Thursday,False,2.5,1.199
11715,2,Commercial East,East Market,2024-04-11 16:10:00,5.5234,27.6171,4.57,True,0.7265,Anomaly,16,Thursday,False,2.5,2.209
11716,2,Commercial East,East Market,2024-04-11 16:15:00,2.8599,14.2993,3.859,False,0.0966,Normal,16,Thursday,False,2.5,1.144
11717,2,Commercial East,East Market,2024-04-11 16:20:00,2.9631,14.8155,3.88,False,0.0989,Normal,16,Thursday,False,2.5,1.185
11718,2,Commercial East,East Market,2024-04-11 16:25:00,3.1001,15.5007,3.989,False,0.038,Normal,16,Thursday,False,2.5,1.24
11719,2,Commercial East,East Market,2024-04-11 16:30:00,3.3497,16.7486,3.513,False,0.0228,Normal,16,Thursday,False,2.5,1.34
11720,2,Commercial East,East Market,2024-04-11 16:35:00,2.8568,14.284,3.495,False,0.0105,Normal,16,Thursday,False,2.5,1.143
11721,2,Commercial East,East Market,2024-04-11 16:40:00,2.9951,14.9757,3.866,False,0.1268,Normal,16,Thursday,False,2.5,1.198
11722,2,Commercial East,East Market,2024-04-11 16:45:00,3.0049,15.0247,3.261,False,0.0943,Normal,16,Thursday,False,2.5,1.202
11723,2,Commercial East,East Market,2024-04-11 16:50:00,3.0114,15.0571,3.907,False,0.0584,Normal,16,Thursday,False,2.5,1.205
